2011.03.25,12:20,1432.80,1433.25,1432.53,1432.95,81
2011.03.25,12:25,1433.10,1433.30,1432.89,1433.15,72
2011.03.25,12:30,1433.10,1433.25,1432.80,1433.25,48
2011.03.25,12:35,1433.20,1434.45,1433.15,1433.87,79
2011.03.25,12:40,1433.90,1434.30,1433.84,1433.91,48
2011.03.25,12:45,1434.08,1434.08,1433.48,1433.85,49
2011.03.25,12:50,1433.77,1433.95,1432.93,1432.95,61
2011.03.25,12:55,1432.90,1434.00,1432.70,1433.80,63
2011.03.25,13:00,1433.75,1434.05,1432.75,1432.85,67
2011.03.25,13:05,1432.78,1433.15,1432.45,1432.80,45
2011.03.25,13:10,1432.85,1434.10,1432.85,1433.85,71
2011.03.25,13:15,1433.83,1434.45,1433.75,1434.40,42
2011.03.25,13:20,1434.45,1434.45,1433.92,1434.10,49
2011.03.25,13:25,1434.12,1434.12,1433.60,1433.75,48
2011.03.25,13:30,1433.82,1433.92,1433.15,1433.22,79
2011.03.25,13:35,1433.32,1434.30,1433.20,1434.02,66
2011.03.25,13:40,1433.95,1434.25,1433.02,1433.25,78
2011.03.25,13:45,1433.22,1433.62,1432.99,1433.38,42
2011.03.25,13:50,1433.32,1433.70,1433.20,1433.46,35
2011.03.25,13:55,1433.65,1433.70,1433.35,1433.45,50
2011.03.25,14:00,1433.56,1433.70,1433.30,1433.57,71
2011.03.25,14:05,1433.38,1434.15,1433.27,1434.09,50
2011.03.25,14:10,1433.94,1435.42,1433.94,1435.36,82
2011.03.25,14:15,1435.40,1436.40,1435.40,1436.03,92
2011.03.25,14:20,1435.82,1436.76,1435.82,1436.71,80
2011.03.25,14:25,1436.66,1437.65,1436.55,1436.78,92
2011.03.25,14:30,1436.79,1437.05,1435.95,1436.67,76
